id_cliente,idade,sexo,renda_mensal,tempo_como_cliente,uso_app_diario,cancelou_servico
477,40,Masculino,3341.4429972710964,2,62.588340822748066,0
478,38,Masculino,4677.618454566897,7,23.452478460304835,0
479,65,Feminino,4537.948573721388,6,72.52992900039075,0
480,46,Masculino,6169.49079840401,2,51.26264280026311,0
481,33,Feminino,6965.463119179412,8,58.741315917178326,0
482,25,Feminino,7093.525716184934,7,74.33081718557206,0
483,18,Feminino,4156.747960132547,5,22.768395009728977,0
484,37,Masculino,4686.167189383208,5,44.28348842587074,0
485,27,Masculino,2474.842711668575,7,34.3709089728157,0
486,20,Feminino,3791.1949002557167,9,13.642811492690882,1
487,28,Feminino,6447.277449646186,9,51.9341995520984,0
488,24,Feminino,7423.374235322348,9,95.23113103168848,0
489,51,Feminino,3148.476692180117,6,8.198445109884943,0
490,43,Feminino,4111.303611270659,10,44.354387779010594,1
491,34,Masculino,4960.391364561609,6,57.81085870149547,0
492,49,Feminino,5420.24173822941,3,47.46156403312362,0
493,35,Masculino,3785.594720117531,1,42.73743894968519,0
494,26,Feminino,5636.091566696135,7,19.015672731083516,0
495,50,Masculino,4289.240979393626,4,49.65573485880327,0
496,40,Masculino,4978.321593682581,1,29.86472045968147,0
497,24,Masculino,5819.42637200555,8,1.2015659004289319,0
498,33,Masculino,5009.633404716406,6,68.89184441027462,0
499,26,Masculino,4345.421164210147,6,64.16771639684085,0
500,21,Masculino,4835.5852941112535,2,46.033219537021594,0
501,44,Feminino,4867.455561191997,1,49.58149376411405,0
502,54,Masculino,4444.983455176808,2,66.48636025431122,0
503,21,Feminino,4611.805905999347,4,49.486793135561655,0
504,40,Masculino,7397.9707557570755,2,63.08035109522629,0
505,28,Masculino,5841.379171911858,1,39.050355982523,0
506,30,Feminino,4556.77952295626,7,71.23967477147893,1
507,29,Masculino,6045.431606766104,8,51.41571451865368,1
508,26,Feminino,4499.270765365985,6,48.88103887211748,0
509,35,Feminino,6759.686956379962,4,19.59877822575936,0
510,26,Feminino,5554.463288297141,6,50.73911708603418,0
511,37,Feminino,4839.046783993656,3,28.360901650110975,1
512,34,Masculino,5671.575388715417,8,32.23434546943012,0
513,32,Masculino,2643.685771897251,10,28.692487433677577,0
514,25,Feminino,3309.8487966352923,2,23.6753013620155,0
515,29,Masculino,3209.112490401417,5,87.49542806033924,0
516,42,Masculino,5214.41464214556,1,71.62678123976806,1
517,40,Feminino,7598.772499227638,6,83.40735004288523,0
518,25,Masculino,8346.950219288949,2,20.542099608888723,0
519,35,Feminino,5957.076652161136,4,46.42507499821785,1
520,42,Feminino,5751.266712416686,6,19.129847495918085,0
521,18,Masculino,2298.4133987708915,10,31.08610245605872,0
522,40,Masculino,4185.989300398967,8,26.637460331668503,0
523,28,Masculino,3818.3243721376416,8,69.79168012883123,1
524,40,Feminino,4068.728602623326,6,37.0754064379648,0
525,27,Feminino,4747.784272122815,4,66.36758667388033,0
526,16,Masculino,4291.864133454309,8,57.08241779177036,0
527,18,Masculino,2031.0502844363186,8,91.07277504209577,0
528,35,Masculino,6121.865384176301,10,15.411115537205518,0
529,37,Masculino,3390.8854613902904,1,70.18466479573598,0
530,25,Feminino,5358.870296166724,4,67.92881740801455,0
531,41,Masculino,8111.12400462496,4,25.53242323945931,1
532,18,Feminino,3620.923112620365,7,65.1426667294632,0
533,34,Feminino,1204.5687158805054,7,51.72289926052458,0
534,22,Masculino,4570.993667179834,8,40.45047480093184,0
535,28,Masculino,6651.439452497856,5,28.521290260560008,0
536,35,Masculino,7937.521181330891,7,30.617810971016283,1
537,26,Feminino,3155.675608321375,8,85.99624191571851,0
538,31,Masculino,5745.048834854782,9,45.01365637914965,0
539,45,Masculino,4302.03431482992,3,60.64260003062918,0
540,29,Feminino,4841.077468543796,3,29.182012366648937,0
541,43,Masculino,8966.515020525552,4,29.402941075567224,0
542,23,Feminino,2745.54450740727,5,66.63969618499884,0
543,40,Masculino,5380.60949224186,10,18.008475768969355,0
544,49,Feminino,5701.53975764815,1,36.69572464189457,0
545,10,Masculino,6628.679487409021,7,45.68054822144464,0
546,27,Masculino,5146.974730206343,9,47.22745203680105,0
547,40,Feminino,5462.075809256154,8,41.41813429967687,1
548,32,Feminino,4412.527148867313,5,52.91639562191846,0
549,38,Masculino,5403.690411867661,4,58.85711511635623,0
550,28,Feminino,4485.211586753884,7,59.6927509091866,0
551,35,Feminino,5932.357834784076,5,25.283923826643466,0
552,33,Feminino,4445.584495934549,7,39.316898041424054,0
553,46,Feminino,5565.65059085328,1,68.89525723753876,1
554,37,Masculino,4956.105779472532,1,62.892943751477446,0
555,38,Masculino,6689.075376158253,10,17.54281097037872,1
556,30,Feminino,4922.909414617271,3,52.02959800704403,0
557,30,Feminino,2340.4512976896776,2,5.435495012503793,0
558,30,Feminino,6892.882251070987,2,45.938698041207395,1
559,38,Feminino,3641.4015487060715,7,82.95534033491954,0
560,30,Masculino,4019.35049202677,10,26.042145654620274,1
561,37,Masculino,4106.508058934762,2,28.31353909016836,0
562,55,Feminino,7061.657139756226,4,60.28059563145719,1
563,43,Feminino,1796.488679031957,2,14.14396969580708,0
564,31,Feminino,9706.62280048999,6,32.34489940229922,0
565,47,Masculino,6584.085213599077,8,56.92882275163505,0
566,30,Feminino,5334.85837119374,10,32.31428304621194,0
567,14,Masculino,4917.65899907557,4,40.28060025578057,0
568,24,Feminino,5428.331112286485,5,59.883714206300695,0
569,16,Masculino,5781.683642569007,4,53.43092167073122,0
570,31,Feminino,5967.823378925085,3,50.336367925908036,0
571,35,Masculino,5833.406699005172,5,38.21755441459923,0
572,51,Feminino,5134.371021882873,9,52.40122230537911,0
573,38,Feminino,4703.992369539011,8,42.52534639800487,0
574,32,Feminino,4773.090074519732,8,54.15611219851569,0
575,43,Masculino,4707.637579470978,8,35.06135949764044,0
576,12,Feminino,6700.655145300597,8,41.34862051240918,0
577,37,Masculino,5890.335083421292,7,25.20084414895972,0
578,42,Masculino,1000.0,8,44.29984779987528,1
579,20,Feminino,5983.851164794642,8,28.779982727423103,1
580,46,Feminino,5292.104292078162,8,22.719070996760134,0
581,38,Feminino,4971.936865331154,10,50.17322295710776,0
582,30,Masculino,4417.222320366671,7,49.254795517153205,0
583,41,Feminino,6686.16907997902,1,60.65747469897145,0
584,57,Masculino,6421.289693184287,4,36.37748860849802,0
585,36,Masculino,3840.6834982645864,4,53.161056936735115,0
586,37,Feminino,5610.578430686803,5,56.01595144547326,0
587,30,Feminino,3542.514898188071,10,53.895476156631894,0
588,26,Feminino,2930.5727528166044,6,28.48692634395716,0
589,43,Feminino,4059.924163115052,4,47.98726964542378,1
590,26,Feminino,6293.590208574138,2,52.28280592109323,0
591,35,Feminino,6429.68756806413,6,45.14356933815884,1
592,30,Masculino,5769.628130145939,8,3.2704468325783083,1
593,39,Masculino,6087.643680271995,8,48.2097924794696,0
594,38,Masculino,5774.2674306724375,7,89.25062078794484,0
595,45,Feminino,4037.7776071655717,6,37.79921462486035,0
596,29,Masculino,5647.883817010911,2,30.43845804289358,1
597,32,Masculino,6200.614287841523,7,52.466971194227966,1
598,25,Masculino,6131.436994720361,5,51.247564209331436,0
599,30,Masculino,6783.370057211964,6,68.85470330832828,0
600,38,Masculino,6062.4557708015955,10,19.842636881822244,0
601,42,Feminino,5527.172311312374,8,59.62760505149985,0
602,25,Feminino,6605.225357474641,8,56.80844122502927,0
603,43,Masculino,4960.21811112641,3,42.15706926118908,1
604,48,Masculino,3677.188023158423,7,51.7737463584338,0
605,39,Masculino,4755.399554084354,1,65.58914963196715,0
606,53,Feminino,3882.6460327903264,1,62.44630760056901,0
607,27,Feminino,3987.2325875384277,7,22.139613758525428,0
608,22,Masculino,4783.221993926723,10,61.403163735109686,0
609,17,Feminino,3811.370118500058,9,43.70622789934963,0
610,49,Feminino,4538.05770554144,7,46.45748196031031,1
611,41,Masculino,2159.5779995693215,10,46.46393982003389,1
612,34,Feminino,5319.940561059408,5,41.9951402240348,0
613,37,Feminino,5001.808213043337,8,68.8341499421413,1
614,23,Masculino,3774.367053397714,2,43.32564080301576,0
615,59,Feminino,5988.868502648607,9,22.609077432336626,0
616,36,Feminino,6406.355206439837,6,37.129402880605426,0
617,36,Masculino,2588.6602034465386,9,48.57389433620951,0
618,42,Feminino,3855.9128321506787,2,69.58429568594102,1
619,39,Feminino,3846.2864753190524,3,57.061893698976675,0
620,37,Masculino,3590.145348336703,8,27.98929442505912,0
621,27,Masculino,6244.212262897623,1,94.70379833357782,0
622,39,Masculino,4709.260791840795,10,50.29550621955959,0
623,53,Feminino,4603.227738034084,7,70.50781475998029,0
624,48,Masculino,1994.2064533898697,7,41.96571132845542,0
625,50,Feminino,5953.1270453138395,1,55.667184894108985,0
626,29,Masculino,3141.112407719791,9,61.789370090368095,0
627,25,Feminino,5089.898945399493,8,69.36389423508513,1
628,33,Masculino,5416.065406937288,4,66.1473661075645,0
629,35,Masculino,7040.987893757976,10,62.44394000145955,0
630,45,Masculino,3036.769401321332,5,38.69826537611783,0
631,18,Masculino,1000.0,2,33.565079160878774,0
632,50,Feminino,5275.774317130542,9,51.65215020648395,0
633,33,Masculino,7700.766772266281,6,63.662561446821385,0
634,30,Masculino,6858.419529409156,3,40.54558598446786,1
635,24,Feminino,5314.4891229119385,7,66.30343931428773,0
636,18,Masculino,4262.545721551929,9,74.05233490972358,1
637,43,Feminino,6210.683894955966,3,26.673581618531607,1
638,35,Masculino,3539.6807004432967,2,28.261585924074403,0
639,22,Masculino,5714.536654034329,7,42.192498821893274,0
640,22,Masculino,5758.205238749941,7,51.15225336378393,0
641,31,Feminino,6590.31486124832,4,34.50865972465898,1
642,51,Masculino,9139.490058366617,9,72.04405357734288,1
643,32,Masculino,5588.62395076815,8,53.48133723036902,0
644,19,Masculino,4236.554561438752,1,45.78894096481479,0
645,32,Feminino,4961.638531712008,1,16.281809522629448,0
646,32,Feminino,2346.3861426663225,5,18.683683671449856,1
647,8,Masculino,3957.9303033664128,6,50.620185005636124,1
648,34,Feminino,4386.076342830344,3,2.348087476903274,0
649,32,Masculino,4213.867403098111,9,65.25274819288143,0
650,41,Masculino,5228.532308050583,10,41.83692311255359,0
651,53,Masculino,3766.370101426699,6,109.86185939189467,0
652,46,Masculino,6681.546000986707,4,91.15832501232221,1
653,32,Masculino,5000.310597377295,7,41.371018615049664,0
654,23,Masculino,4986.049518292079,8,42.873259949373704,0
655,60,Masculino,4508.157925230623,9,64.9116302800406,0
656,35,Feminino,5232.786025788469,6,79.06345219836075,1
657,35,Feminino,6237.647397001452,6,12.239418851279666,0
658,34,Feminino,3699.3046764336495,8,9.272490692906267,0
659,36,Feminino,4012.825266387115,5,32.55930388891237,0
660,33,Feminino,4544.410956835003,3,56.654751663477285,1
661,29,Feminino,2981.193614790178,3,54.93747181015194,1
662,29,Feminino,3771.113210417753,6,66.395429099677,0
663,34,Masculino,4285.6686896830115,2,21.006049432693835,0
664,29,Masculino,6311.583771069091,6,0.0,0
665,27,Masculino,5393.841993502888,6,62.160283906042906,0
666,36,Masculino,5290.384867051316,8,28.43607454069531,0
667,32,Feminino,6276.346943251958,7,4.630242712227243,1
668,50,Feminino,4793.942317400905,8,47.901274919187635,0
669,8,Masculino,5585.697274893334,9,60.86351376437355,1
670,45,Masculino,4845.167370601255,6,42.55885735757445,0
671,47,Feminino,5398.043524099443,3,35.843032276350215,0
672,14,Masculino,4125.862013582627,10,41.81275535708187,0
673,31,Masculino,1341.7742625853562,3,37.588344751984344,0
674,31,Masculino,4798.581256720544,1,18.03905776119666,0
675,20,Masculino,7134.1222041499095,5,30.706386460191364,0
676,27,Feminino,6389.323103362389,4,55.42559810027629,0
677,23,Masculino,6448.096226886756,9,51.433570827530005,0
678,52,Masculino,6854.196082709326,9,48.361196119336405,0
679,44,Feminino,5132.986386442156,5,25.09703036293241,1
680,47,Feminino,5295.973561108393,10,41.36993675728666,0
681,42,Masculino,4073.522156848475,4,1.4586990711429024,1
682,23,Feminino,4525.8907159594255,7,48.5695332777078,0
683,29,Masculino,5923.656724656712,6,73.57715415627135,0
684,39,Masculino,6805.826655753224,4,15.517357359157884,0
685,22,Feminino,4790.830586478501,10,33.281446533644896,1
686,42,Masculino,4324.716102722883,2,51.58213557420259,0
687,32,Masculino,5000.791938284896,1,70.05685268854967,0
688,31,Masculino,5901.810123393672,4,36.03550767399701,0
689,42,Masculino,2834.2177757996874,4,31.154993414682075,0
690,39,Feminino,1555.7285702941426,1,5.621537151678339,0
691,31,Feminino,4174.194725762624,6,47.06876258616213,0
692,46,Masculino,3168.931361128762,4,85.84152080287488,0
693,24,Feminino,4237.789703529033,1,50.54716923929352,1
694,41,Masculino,4778.329521773792,1,44.55442041632573,0
695,40,Masculino,4320.1273864654795,1,51.44164621533971,0
696,31,Masculino,7178.701301706118,8,44.77815992102796,0
697,38,Masculino,5490.11714690348,10,28.739712554797403,0
698,22,Masculino,5450.711539416243,8,61.46559831355411,0
699,44,Feminino,5933.310716065103,2,49.51523046223509,0
700,33,Masculino,3291.750323328846,7,45.352265038673146,1
701,29,Feminino,6558.667681130403,8,25.492679454435002,1
702,45,Feminino,4886.35357019681,8,71.07015863869518,1
703,27,Masculino,6005.720925861819,10,58.2940549066622,0
704,20,Masculino,3392.214150439767,7,33.941583252653956,0
705,19,Masculino,2669.3618509759035,5,65.03649707363874,0
706,41,Masculino,6226.834487037543,1,35.048583232295854,0
707,22,Masculino,5564.614289146275,9,29.35993014977926,0
708,52,Feminino,3646.922668463734,7,29.80593765039426,0
709,14,Masculino,3695.5053780879584,2,9.578628938238175,0
710,51,Masculino,6688.152176622154,6,54.43084760836412,0
711,37,Feminino,3215.882160699008,2,8.377102433232999,0
712,34,Feminino,7464.009429883945,1,20.43112337468475,0
713,29,Masculino,3649.0688980281966,7,3.488239818429335,0
714,38,Feminino,5957.587888412574,2,43.27860614418214,0
715,34,Masculino,4507.072286376523,2,41.99359079456256,0
716,46,Feminino,5904.781146623514,5,38.46607573627272,0
717,36,Feminino,4183.828996828711,5,24.148446106588473,1
718,36,Masculino,4755.810640891558,7,21.5553249312672,0
719,31,Feminino,5061.378763093581,1,54.287397270931486,0
720,34,Feminino,3496.7188163277906,8,33.98896136583025,0
721,38,Feminino,6111.236518130188,3,51.3271664307229,0
722,17,Feminino,4230.179650292622,4,27.29502627751555,1
723,21,Feminino,4657.1001269899725,9,48.62125485542165,0
724,42,Feminino,3508.475938087232,4,71.06556074632127,0
725,36,Masculino,1156.4995118070342,10,56.723316007855665,1
726,33,Masculino,4713.458356099746,5,36.751723635670395,0
727,35,Feminino,8618.923132419373,7,50.14397940711855,0
728,38,Masculino,6176.9064318470355,4,40.18669650939574,0
729,29,Masculino,4971.109430398408,1,45.157603693894565,0
730,27,Masculino,4605.663756187599,9,38.48777895702993,0
731,36,Feminino,5033.698839218069,4,41.71329588229218,0
732,25,Masculino,5820.678672762815,9,49.241867061483504,1
733,39,Feminino,3228.7807770367326,6,25.132826008360986,0
734,17,Masculino,6671.4825420033085,1,24.682423460200432,0
735,45,Feminino,6073.0719731618665,3,17.229148923375778,0
736,39,Feminino,6077.278588561901,2,12.994577909925802,1
737,37,Masculino,5657.713608214591,9,20.654346155590414,1
738,44,Masculino,5029.424986540985,1,48.189250136082585,0
739,51,Feminino,6009.29185395023,9,27.14424969016232,0
740,45,Masculino,5887.721200612067,9,55.27228928462193,0
741,16,Masculino,4468.938933588464,8,45.694274975051236,0
742,22,Masculino,4139.597340654648,8,5.629915731238924,0
743,28,Feminino,5152.78444289298,1,58.09951168443379,0
744,35,Feminino,7323.530227242782,8,61.2159729118342,0
745,40,Masculino,3141.339386519149,10,25.122746503302935,1
746,27,Masculino,2798.71210137134,3,53.403830857899834,0
747,36,Masculino,5247.141261854775,7,27.87003525181602,1
748,27,Feminino,5076.331552784027,1,46.95340753496671,0
749,28,Feminino,5260.012496555612,1,19.71003186090069,0
750,20,Masculino,5365.929796862751,10,9.137870949308464,0
751,25,Masculino,4665.196618047792,5,37.34365620774063,0
752,21,Masculino,7234.795157903123,5,42.52542107450328,0
753,25,Masculino,2598.644032285227,8,37.04640612770792,0
754,45,Masculino,3757.254462829631,7,21.31938883554881,0
755,25,Masculino,4845.117859776429,8,37.00201875737726,0
756,61,Feminino,2535.216783268749,6,50.38589505161468,0
757,39,Masculino,4736.218393351894,6,44.10213939754926,0
758,36,Feminino,7492.205248592027,2,48.65002061198427,0
759,26,Masculino,5031.329732443943,6,31.59769599091534,0
760,42,Masculino,5346.051358578025,5,68.43435829432319,1
761,29,Feminino,3109.7528522411294,3,21.476533268904387,0
762,36,Feminino,4075.4578879407836,6,54.75120594173437,0
763,60,Feminino,4437.205429514094,8,68.63782185919924,0
764,34,Feminino,4523.427354865649,9,54.618161854977906,0
765,46,Masculino,6922.465692505653,1,40.9495154587034,1
766,27,Feminino,5836.536591087687,3,34.43405906674042,0
767,34,Masculino,3332.813064594452,3,65.72175302092512,0
768,52,Feminino,5369.757167648007,8,16.540501494766538,0
769,28,Masculino,5747.332622745178,1,25.59751479240713,0
770,53,Masculino,6710.223557781899,5,37.04884469016557,1
771,42,Masculino,7370.811029852561,3,69.75307515023997,0
772,29,Masculino,3477.358712258197,2,52.59535272081792,0
773,41,Masculino,3783.7137331844924,8,25.639084829795095,0
774,44,Masculino,3113.6332116280755,3,38.793845892301924,0
775,41,Feminino,4648.970211339528,7,32.713537118074115,0
776,19,Masculino,5699.537561669502,1,30.804220155329297,0
777,27,Feminino,6481.001774883653,6,64.57779117113559,0
778,32,Feminino,4886.073464536215,3,17.56513741472989,1
779,34,Masculino,4520.228715117734,8,77.17561711468747,0
780,41,Feminino,5227.63698837311,6,61.56459380369246,0
781,36,Masculino,3747.285647554965,2,66.81723341207396,0
782,21,Feminino,8134.30808254216,6,35.741209759494836,1
783,38,Masculino,2588.508459322912,7,42.001185618417814,0
784,41,Feminino,5277.110868343587,5,16.33696370950576,0
785,40,Masculino,8035.409328844459,3,34.50675185866394,0
786,45,Masculino,5010.199766839996,4,54.873096952863015,0
787,43,Masculino,4714.941447497758,4,70.92126123562792,0
788,39,Masculino,4463.831865784359,6,22.856863663950968,0
789,34,Feminino,4729.412477356388,10,37.68988126029468,0
790,18,Masculino,7059.272712014796,1,41.974015595349556,0
791,39,Feminino,1682.2071330057397,4,17.084215956150295,0
792,37,Feminino,7300.150551944488,10,56.826984835168005,1
793,37,Feminino,2864.0642713247826,4,30.52019336514782,1
794,22,Masculino,4600.021506148378,10,41.09219297645952,0
795,24,Feminino,4356.133369552007,1,35.961012561762445,0
796,45,Feminino,5882.82990465608,9,29.213229885606513,0
797,34,Feminino,2602.8134721743786,4,44.85910029038891,0
798,41,Masculino,5693.258999122914,7,40.687808428639556,1
799,35,Masculino,8036.464434930279,3,37.56284235442669,0
800,35,Feminino,2955.2389931107846,10,30.430767566393143,0
801,44,Masculino,5284.559251415593,3,51.39049341565911,0
802,29,Masculino,4007.0267333050865,8,78.07234536984569,0
803,35,Feminino,5638.830809289554,8,47.79774465678255,0
804,30,Feminino,5028.721666123628,1,64.92236429822258,0
805,30,Masculino,4037.7696364335357,10,17.195561496930747,0
806,31,Feminino,5731.808427306611,2,48.15522878587539,0
807,37,Masculino,7706.522164680115,8,23.052633620578668,0
808,30,Masculino,4713.644312409052,1,15.461501449361972,1
809,47,Masculino,6079.636913222273,8,30.212571850819273,0
810,26,Masculino,3060.0905631932546,8,68.83798668827146,1
811,33,Masculino,3565.3454347729867,2,64.00031657339291,0
812,30,Masculino,5708.609416820566,4,49.860094441087995,0
813,49,Feminino,7226.1740428039475,6,14.345988802201383,0
814,36,Feminino,5533.42002317849,9,41.074386972241264,1
815,45,Masculino,4530.412954215269,8,51.03400017803471,1
816,20,Masculino,4998.937108135031,8,48.51072459157196,0
817,37,Masculino,3124.3883990454237,7,8.124128330385084,1
818,43,Feminino,5906.77298953305,9,27.193643039602563,1
819,35,Masculino,6323.499593485114,2,43.71844471702567,0
820,45,Feminino,4321.864500750379,3,55.7258181903438,0
821,29,Masculino,4294.936778360748,10,1.0774435780010734,1
822,49,Masculino,5398.817344478073,8,41.75752049040283,1
823,57,Feminino,4344.920395939107,6,47.86097539757905,0
824,31,Feminino,4900.801078061267,10,61.99223977032426,1
825,30,Masculino,8149.582683749773,9,58.857151684748736,0
826,49,Masculino,4629.461448881005,10,56.651426376176104,0
827,50,Masculino,4462.489771968167,4,29.001189865961315,0
828,29,Feminino,4028.6872915472613,8,6.839957257533847,0
829,30,Feminino,6116.287957249905,10,37.13894485877198,0
830,32,Feminino,4728.163740172846,3,65.0326365041712,0
831,21,Feminino,4025.940442517861,3,72.86909055048864,1
832,25,Feminino,6981.956048409518,8,59.2109820459557,0
833,24,Feminino,7129.404506770456,5,53.58681645603468,0
834,27,Masculino,4099.364651391942,3,52.59279296771931,0
835,34,Masculino,2200.1900729590757,10,33.87762506478439,0
836,37,Feminino,6511.270534755383,1,42.3987941289276,1
837,50,Masculino,3973.055261359994,3,78.38139051652662,0
838,25,Masculino,6185.938398744152,9,26.148839884162474,1
839,44,Feminino,2044.8442734322466,5,77.29557581419704,0
840,32,Masculino,6338.896007448964,10,38.55943691015883,0
841,34,Feminino,3183.2421060788283,2,71.50864218190156,0
842,41,Feminino,6096.146178599787,7,16.863699810049233,0
843,23,Masculino,5021.409601754651,2,56.71808402329298,0
844,38,Feminino,3569.0908709050327,4,30.26459728104756,0
845,36,Feminino,4389.445530609829,7,16.69465616151625,0
846,39,Feminino,6029.477685435051,4,49.37068084821891,0
847,37,Feminino,5158.841679672852,7,65.18943577191938,0
848,59,Feminino,5876.619470708726,7,28.101171228130074,0
849,28,Feminino,7964.660876773229,1,15.019680790831977,0
850,29,Feminino,2653.637582433423,6,43.163104713300896,0
851,28,Feminino,7425.818862452936,9,43.25129342445638,1
852,29,Masculino,5156.53390628482,2,55.966392551089974,0
853,28,Masculino,3651.823927515308,3,63.991891427289765,0
854,46,Masculino,3004.529561391515,10,43.81169637455012,1
855,49,Feminino,4716.31941383445,5,82.11006629588526,0
856,29,Feminino,6382.475167886689,9,49.48469489070584,0
857,26,Masculino,4808.676319433699,4,38.07146987986201,0
858,39,Masculino,7266.732395371021,1,12.76865281794344,0
859,29,Masculino,2823.2364649226615,4,39.746809593676645,1
860,41,Feminino,4981.866578230918,6,38.272261091777274,1
861,37,Masculino,3121.4098333803213,5,64.2060959256294,1
862,19,Masculino,5545.447823937452,1,54.24967248133708,0
863,50,Feminino,6330.33108514595,4,21.412617567347656,0
864,52,Masculino,4368.857309478421,6,48.44508772822075,0
865,28,Feminino,1093.6792150592987,10,58.430623434581065,0
866,31,Feminino,5298.422220194741,10,75.56062718775665,0
867,37,Feminino,5655.1078276002645,4,62.75007934828119,0
868,38,Masculino,5606.442132442547,9,60.21693308622956,0
869,41,Masculino,6853.673287733231,5,46.201719892303274,0
870,55,Feminino,3393.419480526427,8,52.76624010846899,1
871,33,Masculino,6020.324158175674,9,69.99009801412318,1
872,27,Masculino,6788.761268716962,10,18.344452050407007,0
873,21,Masculino,2332.118623990225,5,38.01121345566088,0
874,27,Masculino,5479.477738878466,6,29.548625024875186,0
875,34,Feminino,4243.730253488493,1,52.583062374522484,1
876,52,Masculino,4877.715990347531,7,69.60444351301575,0
877,29,Feminino,5521.514725307505,4,33.06051426557852,0
878,37,Feminino,4269.157153829671,2,0.0,0
879,34,Masculino,3986.4378812575824,5,36.7555850995106,0
880,46,Feminino,5051.228626232037,3,63.269474640348136,0
881,60,Masculino,3369.1310917057963,6,55.75259805899759,0
882,29,Masculino,3371.2623066722217,8,53.56372495621152,0
883,30,Feminino,6019.059924434755,7,39.4001339625104,0
884,45,Feminino,3276.808947262016,3,19.419385275604274,0
885,41,Feminino,5999.468751363818,8,55.305886432489345,0
886,53,Feminino,5693.8869392809265,2,28.314363799307504,1
887,40,Masculino,2411.289906814105,10,88.68193466760913,0
888,31,Masculino,3983.6530214965173,9,56.41014416709032,1
889,40,Masculino,6791.1641045710585,4,33.38703394892098,0
890,46,Feminino,3528.2517032904775,1,32.772295052227435,0
891,43,Feminino,4303.3936065359185,8,43.14111586772823,0
892,40,Feminino,5693.091339877845,7,40.209961559565,0
893,45,Masculino,6175.085763923893,5,67.3366755105991,0
894,46,Feminino,4622.691670933256,10,48.728323394880924,0
895,48,Masculino,4103.734707962538,5,30.367365221829438,0
896,41,Feminino,7133.554792547761,7,82.80881370311565,0
897,33,Masculino,7608.349495696368,5,45.986166630404455,1
898,36,Masculino,6468.287076172694,8,60.376793519377934,1
899,47,Feminino,5127.977213847536,6,32.83546985110482,0
900,26,Feminino,3787.6014175386103,5,52.26231255489047,1
901,38,Masculino,3754.333390165152,9,51.22219982286391,0
902,31,Masculino,5783.771157898636,2,7.2070141580769445,0
903,35,Feminino,5627.597331333026,1,85.3055022092128,1
904,47,Feminino,7102.397889419644,8,70.81288921845095,0
905,36,Masculino,5975.6751388042085,3,37.05609367708025,0
906,35,Feminino,2745.379547360273,7,22.95460519088289,0
907,21,Masculino,6577.9214265843775,10,51.95123227607104,1
908,42,Masculino,3502.9090590283804,8,46.73395398828793,1
909,41,Feminino,4424.0430920714725,6,52.11337897126459,0
910,56,Feminino,5375.300309377541,10,48.83154792388179,0
911,31,Feminino,7993.501234675947,9,55.12481978611852,0
912,37,Feminino,9664.877834008043,7,73.94611398783613,0
913,37,Feminino,5910.084588704274,10,56.36206410257292,0
914,50,Masculino,4725.2050719194185,5,24.006890021801176,0
915,34,Masculino,5801.758472720825,8,72.25125705424904,0
916,37,Feminino,6331.483138810754,2,77.81229126976575,0
917,41,Feminino,4518.9985616642125,7,108.0411346902417,0
918,36,Feminino,7692.817033868483,4,22.53011933520804,0
919,30,Masculino,5345.106138787103,9,49.8576402630055,1
920,36,Feminino,5746.614633637091,1,3.3580259362202582,0
921,45,Feminino,5998.886378081692,7,56.06298312758418,0
922,24,Masculino,5632.379915921683,6,34.03599403666455,0
923,36,Masculino,6258.410750704418,8,83.46891589649906,0
924,27,Feminino,4074.120220179615,5,29.50770059962836,0
925,46,Feminino,4162.547369080954,1,11.216339240654769,0
926,19,Feminino,3349.7686505424576,1,35.5747251859496,0
927,29,Masculino,5659.251845930339,9,5.49024457565725,0
928,38,Feminino,6168.404755268171,10,60.0219890901462,0
929,50,Feminino,5686.659299227828,6,3.698339074873587,0
930,34,Feminino,7511.738650021306,10,45.569151623663174,1
931,29,Masculino,4991.60597175643,5,3.4437636028760608,0
932,53,Masculino,6003.112483388769,1,38.594043909267164,0
933,20,Feminino,3362.4486857910288,6,77.86756311609068,0
934,13,Feminino,4419.350446288398,6,52.2129578287159,0
935,39,Masculino,6043.306636348666,3,27.73012790070132,0
936,29,Masculino,6273.653166114716,8,44.37593022121832,0
937,24,Masculino,4559.0495785037265,1,45.360337440888934,0
938,42,Masculino,4892.6011222129,1,54.45260691686811,0
939,37,Masculino,2723.189379978786,6,17.66283273438347,0
940,29,Masculino,4464.456198790086,10,56.85134547694661,0
941,22,Masculino,6335.5747452796795,1,0.0,0
942,43,Masculino,5862.807524159849,6,32.40230895272379,0
943,41,Masculino,5750.998582071815,1,35.23452315096911,0
944,34,Feminino,5074.66053077144,6,57.66653652142477,0
945,53,Feminino,5010.594737942265,3,45.45261705353738,0
946,24,Feminino,4009.5182907898293,8,16.888738922874268,1
947,19,Masculino,6048.242630303802,6,25.300137483659697,0
948,28,Feminino,5631.4594165840845,1,48.97360019094814,1
949,34,Masculino,5738.028271989198,5,43.41865316270887,0
950,37,Masculino,4210.9477359986295,8,33.41751780728507,0
951,32,Feminino,1769.9856201931334,3,35.38332420976042,0
952,38,Masculino,6645.729067630544,6,58.92335994318578,1
953,22,Feminino,4281.743815987394,5,34.646148542615705,0
954,49,Feminino,3705.836353935319,6,43.238175119418536,0
